,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Kmo,3.66053598978508,0.421502296758639,2.70585786336834,0.155773997764221,0.876211167171463,NA
Hps4,299.04196978438,-0.0853850847438177,0.200812813900116,-0.42519739196667,0.670692785242937,0.997781340337504
Xxylt1,85.4616357514603,0.34661506454582,0.256332556332555,1.35220851188382,0.176308621501253,0.888571306199497
Ap2s1,518.809510921788,-0.285463482830675,0.141165005182981,-2.02219723266861,0.04315598006559,0.614703253161221
Myo1f,1833.56481362381,0.0161603157221876,0.123840389028515,0.130493095580203,0.896176316365114,0.99976360228866
Fam98b,231.613356996724,0.00643919805009457,0.199772070912675,0.0322327241274346,0.974286459650562,0.99976360228866
Nampt,637.927298730826,-0.0278913928027815,0.117484545048527,-0.237404781975885,0.812342780285153,0.99976360228866
Pcdhgb7,3.13092683070555,3.47311532568755,1.74667926341905,1.98841046460303,0.0467663123842195,NA
Lrwd1,624.025562054965,-0.302092886057398,0.150731807930861,-2.00417476711992,0.0450513425297455,0.627497993551768
Pcsk9,4.57106026729483,0.585822160651379,1.09360545210932,0.53567962698198,0.59217998620083,NA
Vps26b,421.690748685533,-0.125776811248108,0.140378666554871,-0.895982376345945,0.370262175842871,0.994934763985221
Smo,19.4096645553963,-0.323631909766089,0.537745690669003,-0.601830782434468,0.547286782570661,NA
Fbxo48,5.10079744823776,0.728655596814954,0.987867431429809,0.73760463563448,0.460754737633415,NA
Tsga10ip,12.076886545747,-0.370496664039216,0.692392163495108,-0.535096558818626,0.592583089369171,NA
As3mt,185.465233461567,0.33785467233806,0.205801520827713,1.64165294298721,0.100661948990019,0.776613615822297
Rpl41,24130.0501510431,-0.0227922644238267,0.101980594767843,-0.223496092327299,0.823149424092684,0.99976360228866
Mir692-1,96.8043053365142,0.033658430258775,0.222704763243601,0.151134756924613,0.87986941533665,0.99976360228866
Mir491,1.75196348695309,-1.95080416774247,1.66460636636738,-1.17193121878997,0.241224671937595,NA
Mir695,1.74772891305031,0.256639535618388,2.07738435663781,0.123539745930191,0.901679702629643,NA
Mir25,3.2999678636424,-0.704744604755781,1.46536809164782,-0.480933499762022,0.630563762758129,NA
Mir19a,2.84017950421349,-2.27963769574984,1.38691260469258,-1.64367797079409,0.100242738671645,NA
Manba,317.986546637773,0.140566363734566,0.163806409264896,0.858124931529707,0.390823481890903,0.996631388155478
Entpd7,89.6971934170074,-0.0652747700478495,0.289484238042117,-0.225486439224897,0.821600873688311,0.99976360228866
Styx,293.246601759418,0.137139506732627,0.184915087595949,0.741635031059692,0.458308492908379,0.997781340337504
Kat8,246.867265786328,0.117851947638492,0.161869148685236,0.728069237379276,0.466571203928883,0.997781340337504
Elac1,136.538688740506,0.233986696095455,0.249953218189777,0.936121958301015,0.349210398533497,0.991186195007051
Qprt,82.0560318047091,-0.00263512334641891,0.266979279366736,-0.00987014180527159,0.992124894105921,0.99976360228866
Rab31,43.5472450084097,-0.255896546448128,0.387505519592066,-0.660368778017703,0.509017203110832,0.997781340337504
Josd1,263.896159801345,0.046131824371994,0.210021032738284,0.219653354573686,0.826141135056632,0.99976360228866
Socs5,127.768514097068,0.499260397964583,0.241979692196832,2.06323263506953,0.0390905308844081,0.593443497282035
Slc30a5,407.05067788228,0.0824052108887455,0.176269122773191,0.467496573377618,0.640144643114725,0.997781340337504
Spats1,4.77764234489731,-0.354395470207224,0.967297257774953,-0.366377002889918,0.714083777605351,NA
St8sia6,3.60580823256023,-1.84951758780906,1.23009177720009,-1.50356064652257,0.132694530422064,NA
Itpr3,945.748192720782,-0.239885548222756,0.11072392810598,-2.16651948974523,0.0302715121825551,0.53888708113289
Kcnmb1,14.70259499711,0.841073016592381,0.637999126112907,1.31829806996246,0.187403886800099,NA
Dgcr8,229.207787859164,0.00566936396508625,0.188545261768865,0.0300689813782551,0.976012038814108,0.99976360228866
Lztfl1,418.591650297305,0.0470569950727965,0.143380585377583,0.328196421774084,0.742763153159941,0.997781340337504
Ralb,88.8800686020032,0.130811474124275,0.253539700265967,0.515940793442021,0.605895761526885,0.997781340337504
Acsf3,34.6743210585196,0.316411805246427,0.393319874484063,0.804464319687583,0.421128867714019,0.997781340337504
Zfp296,36.9401790721312,-0.245029744708726,0.375486755335157,-0.652565613106683,0.514036360272057,0.997781340337504
Rasa1,749.977647806717,0.255094362988487,0.15969021592519,1.59743263862822,0.110169301895336,0.795220509304829
1700102P08Rik,29.6984795598443,-0.421802262086209,0.374434072386197,-1.12650608796935,0.259951365149973,NA
Pgp,126.030281641208,-0.156698402559809,0.286088602647836,-0.547726826967304,0.583879488739431,0.997781340337504
Tti1,477.562379212471,0.104059361663983,0.155395537945723,0.66964188959099,0.503086103748787,0.997781340337504
Endod1,50.9947151450223,0.0389194905906464,0.388977656247428,0.100055851449446,0.920299984819514,0.99976360228866
Xrcc4,236.651534870699,-0.0108205459118717,0.169082495740245,-0.0639956600149486,0.948973682532365,0.99976360228866
Gins3,79.8569952195251,0.497259225368334,0.267746038303732,1.85720479196873,0.0632820234971631,0.70239184321572
Lgalsl,38.0488315866711,-0.49207030552848,0.437625318968776,-1.12441004713347,0.260839111706806,0.968760969935498
Dusp23,46.823690830621,-0.102833637739112,0.335486971999823,-0.306520509950432,0.759208366198246,0.998967106787662
Zbtb46,3.62181816802682,1.01003383736189,1.21183625599975,0.833473856192418,0.404577536440899,NA
Cep89,87.0310876601923,0.100169582744788,0.267274769474239,0.374781289464148,0.707823130577402,0.997781340337504
Btbd7,182.279270403256,-0.0101555266103003,0.193091324294235,-0.0525944220819844,0.958055061355084,0.99976360228866
Pibf1,281.074049238924,0.0949993563380744,0.168381882368036,0.564189893841621,0.572624904918554,0.997781340337504
Magee1,47.5579662990354,-0.145379938939299,0.320939448076965,-0.452982454510968,0.650561375689314,0.997781340337504
Ints11,1282.47598460307,-0.0464911656731788,0.16545234346765,-0.280994301433204,0.778714770621158,0.99976360228866
Asb14,6.37399695457863,-0.799566542492295,1.01029675596352,-0.791417509531393,0.428700395668929,NA
Pask,15.0426593473446,-0.726771112874867,0.671074434451716,-1.08299627517275,0.278810076362686,NA
Nek8,218.746735775666,-0.493966381247817,0.173531189243524,-2.84655676827416,0.00441948485872877,0.233570956464259
Pllp,6.64092506855388,-0.420746980010085,0.952050523507449,-0.441937659421699,0.658534318138568,NA
Dgat2,12.5752346828897,-0.747636902670546,0.628633711216959,-1.18930450169974,0.2343198645232,NA
Ddx18,858.012662504542,0.137628542313749,0.132705612558685,1.03709662055843,0.299690830010284,0.977174125752846
Gm6548,5768.1588108943,0.120509370217654,0.112563834135823,1.07058693534056,0.284355200408954,0.976428119903184
Hirip3,109.558988705918,-0.274308705180852,0.233985598986298,-1.17233157240979,0.241063960434448,0.951794180106279
Kif18a,141.259698765358,0.197638595064789,0.227418716523199,0.869051580653996,0.384818918628673,0.996631388155478
Tmem181c-ps,174.573607322664,-0.19403491276074,0.24761413245396,-0.783618086890972,0.433264239682799,0.997781340337504
Mms22l,100.024660712755,0.297040520189681,0.236964363240746,1.25352401570991,0.210015064665332,0.919371682400013
Gm17455,6.54025332955834,-0.74734542631909,0.809923550243081,-0.922735764498748,0.356144923053587,NA
Hsdl1,1619.9461234215,-0.00906825030339132,0.133862879087365,-0.0677428303142423,0.945990353940214,0.99976360228866
Mtmr6,1542.49222223126,0.141920804250676,0.105277202031741,1.3480677821195,0.177636582618044,0.888571306199497
Sesn2,77.4689623294088,-0.579414922125941,0.341364538021507,-1.69734948300176,0.0896306071963428,0.756318497364531
Fam107b,7273.46368772419,0.137837416381914,0.103169431094787,1.33602962543503,0.181539590281542,0.88887486450293
Akr1b10,124.115915190264,0.0882313794788311,0.222977623612868,0.395696115373522,0.692329221586656,0.997781340337504
Osbpl10,3.83128589826455,-0.598825759221309,1.23263203237527,-0.48581064218117,0.627101428208648,NA
Srsf2,11391.5188308881,-0.367947577590855,0.16697013488881,-2.20367299718528,0.0275473495056515,0.519752594819361
Tmem50a,4536.50911341807,0.0831642228144051,0.102390038462878,0.812229627636648,0.41665988198737,0.997781340337504
Fam131a,13.5627192251611,-0.216770624789252,0.6488837930406,-0.334066942515991,0.738329044505574,NA
Pelp1,130.847063115369,-0.384515320003366,0.25710441491079,-1.49556093829344,0.13476810872057,0.835486052977252
Lrrc25,11.2629590520443,0.441539693777681,0.661321771245064,0.667662419379297,0.50434910387625,NA
Dock2,7723.51770200548,0.0512747532818511,0.115415919761228,0.444260665148516,0.656854136422492,0.997781340337504
Zcchc9,803.07976025925,0.168500628391343,0.121795660924525,1.38346987989794,0.166520836652897,0.878747371522893
1700026D11Rik,1.82783576664611,-2.31240793887685,1.83091188330336,-1.26298155578344,0.206595808269991,NA
Ddx41,1385.78296945102,0.0377698632570956,0.111468013746675,0.338840372117263,0.73472998589504,0.997781340337504
Riok3,1979.05021247379,-0.00915021997088741,0.149823024619472,-0.0610735232059797,0.95130065519869,0.99976360228866
Ankrd11,3811.31314762186,0.0275844990238628,0.105589155891272,0.261243674040423,0.793904600140833,0.99976360228866
Mlxip,747.733505538335,-0.0748327632563654,0.151892330541212,-0.49266979438479,0.622245923711392,0.997781340337504
Snhg14,23.5054534234925,1.14943538017793,0.602733738666987,1.9070367335335,0.0565158308636311,NA
Sod2,1016.18434376603,0.0404416127109375,0.121586994717127,0.332614625478861,0.739425201879754,0.997781340337504
Tprn,87.9021480518939,-0.112621622424856,0.237138347557603,-0.474919487230968,0.634844361043741,0.997781340337504
Wdr4,706.827162427308,0.0127041454714104,0.12163866148616,0.104441674350847,0.916818852150178,0.99976360228866
Snord72,21.4830112148813,0.753330976314469,0.509662917483312,1.47809650353684,0.139381949834367,NA
Tmem269,5.64766604543071,0.646216400767081,1.03957764014967,0.62161437088436,0.534195469126703,NA
Sf3b3,2750.20049677519,0.041892707114216,0.107684632692894,0.389031434352288,0.697252893171733,0.997781340337504
Arrdc4,17.9534459523351,-0.443137270980987,0.507566537402609,-0.873062423005014,0.382629054243613,NA
Rsl1d1,3232.77939214895,0.185584594651576,0.090668802153465,2.04684070202513,0.0406737278581211,0.603571249882599
Gimap7,1890.19566070066,0.182531496558897,0.119266578965409,1.53044967116762,0.125905462095569,0.815415256808984
Fndc3b,25.1617821902539,0.533790120724766,0.486938478602562,1.09621675875084,0.272983927305435,NA
9130023H24Rik,63.2851521526946,-0.0798950368331866,0.362893849968879,-0.220160900605062,0.825745846321147,0.99976360228866
Gm6524,33.6747248279179,0.240222603214268,0.389339354132059,0.617000569464108,0.53723435010854,NA
Mrps6,133.070120596707,0.225061601478961,0.197545275392355,1.13929123858799,0.254581701471582,0.963012990185591
Tusc2,250.177580131535,-0.214590731006706,0.244549733035465,-0.877493213110913,0.380218803588723,0.996160581482943
Zcchc7,1285.8070631578,0.0093306159319171,0.122889858190215,0.0759266555379593,0.939477450012805,0.99976360228866
Gm5464,5.3910898421653,-0.378881664370343,0.876288448099143,-0.43237094496934,0.665471831810788,NA
Rictor,1966.72841052345,0.0548719840118601,0.103773569586137,0.528766469445902,0.596967460655519,0.997781340337504
Zfp160,164.393911932321,0.0824135104953215,0.252967622301533,0.325786793367122,0.74458567145486,0.997781340337504
Pde6a,1.93315002212034,-2.18256501360295,1.86214901831372,-1.17206785930558,0.241169812694334,NA
Wdfy2,18.8789416663248,0.204096674436816,0.520050857581998,0.392455221371566,0.694721891066363,NA
Angptl6,24.7681117941571,-0.714167259498776,0.46735099453755,-1.52811755585426,0.126483353378963,NA
Bcl3,61.2770865363513,-0.218681382958403,0.373744999193872,-0.585108518990422,0.558474751055164,0.997781340337504
Gm4371,2.64149017868018,0.766500987892967,1.54907482120736,0.494812114559806,0.620732752069164,NA
1700084E18Rik,10.523294961892,0.368156626322934,0.704838710163846,0.522327478633165,0.601442340082853,NA
BC037032,5.514807649335,1.03996919608273,1.15569105380818,0.899867825969471,0.368190593997019,NA
6330407A03Rik,2.35627698581206,-0.112941299557077,1.37998525824282,-0.0818423956940591,0.93477204224717,NA
0610038B21Rik,1.85867793310193,-0.36522073884422,1.71057781038097,-0.213507235173874,0.830931346369787,NA
Smarca5,1050.04104081971,0.0357542947539132,0.153155887737654,0.233450344495785,0.815411723658147,0.99976360228866
Gm5129,16.3076006969352,-0.277438844998901,0.534867987662069,-0.518705271952428,0.603966284747459,NA
2700099C18Rik,74.2400937494226,0.178886927956624,0.246713953091288,0.725078276745998,0.468404010389218,0.997781340337504
Pim3,364.600874416055,-0.19437958675325,0.214669084051947,-0.905484772582406,0.365208623381803,0.992809029483743
Cerk,339.202212682205,0.0773455960733009,0.169447674250987,0.456457112292591,0.648061304513812,0.997781340337504
Rcc1,199.398519019192,0.0413990226811434,0.19944297491682,0.20757323088672,0.835562207753014,0.99976360228866
Hspb9,2.77124501270518,0.868978970408232,1.42149802713212,0.611312118498964,0.540992969749279,NA
Stpg4,1.59109222914646,-1.89903856848452,2.17040742267821,-0.874968703406465,0.38159093472759,NA
Gtf2f1,1257.13353706929,0.0592354190739507,0.104330585131847,0.567766575823304,0.570193478341574,0.997781340337504
Card14,3.07271570972508,0.235061929866887,1.23091784848139,0.190964758661099,0.848553203523736,NA
Ubl4a,330.053648398619,0.384455454878239,0.206275826569153,1.86379306423165,0.0623507701296298,0.699405664123419
Nron,1.77330531679028,-0.594219418398291,1.96139399544446,-0.302957702419007,0.761922096199128,NA
Chmp5,848.527647401486,0.160265628451187,0.138004514154638,1.16130714587789,0.245517014528867,0.954917219436752
Smarcd2,481.56516549006,0.128413801229795,0.156963337371148,0.818113346597329,0.413292468545454,0.997781340337504
Dus3l,950.466376622559,-0.115220467284286,0.130940335082742,-0.879946329841583,0.378888384864566,0.996160581482943
Zfp91,500.828169758287,0.118435660278212,0.192863661449684,0.61409007476046,0.539155806574204,0.997781340337504
Ndufv1,1955.11461927818,-0.0726018494557242,0.108217174052191,-0.670890273116077,0.502290433280812,0.997781340337504
Mrm2,21.902736725919,0.104784417864215,0.601678172701905,0.174153596753673,0.861744752593754,NA
Selenok-ps1,297.172976540861,-0.0733467553095246,0.152513143538153,-0.480920880705446,0.630572731731913,0.997781340337504
Pvt1,171.233856638923,0.086419617848407,0.179650016918168,0.481044306763254,0.630485009201143,0.997781340337504
Appbp2os,22.3109568323221,-0.313397767916409,0.455061529407278,-0.688693171502793,0.491016374246354,NA
Anapc13,446.638351839529,0.0974688261642329,0.153061001891998,0.63679725703748,0.524256913018464,0.997781340337504
Cabin1,1010.9212319801,-0.0855124768013911,0.140827229349016,-0.607215502262446,0.543707905631906,0.997781340337504
E2f4,1006.52205390972,-0.101018748688724,0.115299056586534,-0.876145492247868,0.380950944309057,0.996160581482943
Psen1,1910.39197924492,0.0540417623972491,0.116631619414875,0.463354300217806,0.643110429969419,0.997781340337504
Atad2b,423.726443830677,0.0910702790287628,0.141221482205676,0.644875535976369,0.519007846532503,0.997781340337504
5830417I10Rik,651.326065543004,-0.0476746485384645,0.137132569300894,-0.347653725015955,0.728100253303266,0.997781340337504
BC005624,727.373126491422,0.112267032342852,0.122133805152782,0.91921341681292,0.35798395477373,0.991186195007051
Mis18bp1,44.2477266880996,-0.21535172397988,0.336238912920051,-0.640472341852608,0.521865564783512,0.997781340337504
Prex2,138.534434167463,-0.656678630759895,0.504494262479726,-1.30165728254696,0.193033568520253,0.894709107048463
4930404I05Rik,10.3719943508872,0.162170301545136,0.737283631665916,0.21995646530048,0.825905060017192,NA
Zc3h3,138.015090931694,-0.204724798151776,0.252793531878705,-0.809849827368237,0.418026490879549,0.997781340337504
Ifi204,53.5783547602305,0.0352551439603058,0.318576997713059,0.110664436583271,0.911882448205541,0.99976360228866
Larp1b,176.662981878293,0.29929956066625,0.206237275108914,1.45123892132589,0.146713342439953,0.852735201137265
Utp25,232.857626553076,0.356019141165217,0.17803433688185,1.99972178064439,0.0455303149197956,0.631215309609351
Mmgt2,87.589510512364,0.210774129455858,0.28642787257638,0.735871574089396,0.461808857950325,0.997781340337504
2310043M15Rik,11.8710717669672,0.0745172604850452,0.805894224500917,0.0924653114758243,0.926328350549574,NA
Gm35073,7.91933786318355,-0.572257179068164,0.847159976484735,-0.675500725899172,0.499357690339482,NA
Gm26685,8.55284999704932,0.456654840000893,0.772637095967033,0.591034060342836,0.554497599713303,NA
Zfp810,172.656040304203,0.201232399070225,0.22450237997549,0.896348622639077,0.370066598017459,0.994934763985221
Fndc9,36.2289893534071,0.51687925506454,0.380698389427562,1.35771326966144,0.174554684521612,0.886232487611514
Mgat5,166.873968370101,-0.21120511703077,0.209963344229509,-1.00591423615307,0.314456827497563,0.978508482340999
Dcaf12,835.338963181052,-0.141005534340762,0.15765359547591,-0.894401005667569,0.371107374597889,0.995022838619354
Slc16a3,62.0025929186507,0.102193751304647,0.273879891075004,0.373133459720344,0.709049116808114,0.997781340337504
Lmbr1l,2379.23152648101,-0.216118271785094,0.133874603200798,-1.61433361233526,0.10645508311579,0.785340569435624
Mrpl17,959.355619554493,0.0975857137761518,0.122454883494494,0.796911572583704,0.425502389357608,0.997781340337504
Slc35g1,71.263526364267,0.193081310234935,0.343477495170757,0.562136713320756,0.574022876252585,0.997781340337504
Sdhc,664.43767200481,0.119135197631986,0.135453123159285,0.879530828476284,0.379113525344381,0.996160581482943
Mrpl54,1232.11031540408,0.0594762759158185,0.16833543288027,0.353320004577536,0.723848549943795,0.997781340337504
Ndufb5,1599.18508524563,0.0899880588552706,0.106224938220241,0.847146257394796,0.396913604557514,0.996631388155478
Trim17,7.55547320184636,0.112852917385437,0.84028527901095,0.134303099440549,0.893162902449278,NA
Gprc5a,20.3511727463879,0.512952447550014,0.52909218048179,0.969495423430604,0.332298062543362,NA
Fn3krp,7.44044055652825,0.418819889153562,0.74456151999588,0.562505418163269,0.573771713136694,NA
Tmem71,2405.58323688313,0.1617604224243,0.0887994409521183,1.82163784692657,0.0685099543291171,0.711970429689447
Trim35,506.723233238235,-0.100150898325026,0.196695793871171,-0.509166446083853,0.610635560206763,0.997781340337504
Nop53,6200.01392869598,-0.201328229216251,0.111430589713305,-1.80675907517172,0.0707998522415779,0.719614782153986
Caskin2,8.21381589580394,0.151612494204445,0.856124242696805,0.177091696091753,0.85943636439753,NA
Npl,1.74972373763538,-0.538021864152312,1.47900750268932,-0.363772234538372,0.716028097817037,NA
Fpgt,341.749081535558,0.483577254257317,0.199511690791608,2.42380410059487,0.0153588881067783,0.419820205483882
AI597479,152.818784769187,0.0622020801446076,0.271233062625056,0.229330744351745,0.818611859605006,0.99976360228866
Laptm4b,55.9826926285293,0.173371869339173,0.322966851630318,0.536810104393071,0.591398791323452,0.997781340337504
Hibadh,702.309333916072,-0.0144594309908898,0.139247244050682,-0.103839979666865,0.917296338763069,0.99976360228866
Edaradd,104.946095528041,0.333623746016572,0.291661733634215,1.14387219008642,0.252676645795353,0.96162809399764
Bud13,369.797924245836,0.438997165063771,0.160455676438828,2.73594038432871,0.00622022937716922,0.277904064024449
2610024D14Rik,132.317108698676,-0.615725049117678,0.552476405903795,-1.11448207115816,0.265072431792251,0.969545093783427
Platr22,4.04197192411843,-0.559185752822638,0.986857227359706,-0.566632879934127,0.570963631281474,NA
Rnd1,14.1873019140242,-0.629920020921953,0.642277851093449,-0.980759370496028,0.326711418440924,NA
Tomm22,1395.4630337289,0.126225273539801,0.11849678540265,1.0652210784528,0.286775897162211,0.97689598860083
Naprt,5.51805873406901,-0.0199647967762391,0.954127748336132,-0.0209246579517836,0.983305756727305,NA
Armc6,147.57535946641,0.0873553625536931,0.197140737076248,0.443111676709958,0.657684959699888,0.997781340337504
Lzic,231.289866968327,-0.086174553652684,0.190363428440101,-0.452684396151224,0.650776017124862,0.997781340337504
Slirp,423.608165090233,0.194653906119882,0.143343881784417,1.3579505710096,0.174479369038548,0.886232487611514
Cd74,327.682303829878,-0.196563175267065,0.244247098133244,-0.804771793685073,0.420951381300921,0.997781340337504
Pi4ka,951.148532829703,-0.0216868244765312,0.126527923646738,-0.171399512862317,0.863909637790812,0.99976360228866
D630041G03Rik,2.77638793305396,0.241083082957522,1.65518931336301,0.14565287548147,0.884195424438584,NA
Fntb,624.071852705606,0.163142266640359,0.136944493177381,1.19130213165304,0.233534997381426,0.945077290296444
Mgat4b,8.21487447046794,-0.877038079745286,0.784566268160067,-1.11786360864339,0.263625249609379,NA
Morn1,16.0035580073632,-0.303505931688632,0.506628992000816,-0.599069410714149,0.549126599076079,NA
Gmds,135.390943703256,-0.13813450868365,0.224287369977166,-0.615881797970671,0.537972535669008,0.997781340337504
Tor4a,450.461024268289,0.113317890424425,0.178737501976302,0.633990568131859,0.52608697750127,0.997781340337504
Actr1b,1406.3002826285,0.0333856635949505,0.107055921718459,0.31185256321224,0.755152574899035,0.998810373769939
Tlnrd1,52.1638663052489,0.651594701131965,0.328468162362939,1.9837377736841,0.0472850802553674,0.645458236497799
Trit1,341.916981484978,0.0973911174982542,0.158251696115028,0.615419106961506,0.538277976281877,0.997781340337504
Pcdhgb4,1.90127566673908,-0.0989085857320725,1.45881016390545,-0.0678008614001425,0.945944158044054,NA
Adprhl2,385.569375242361,-0.269946757105747,0.216595785605644,-1.24631583366649,0.21264846715233,0.922720513652735
Dock4,9.8110121976212,-0.447673417209364,0.791796030749701,-0.565389822408544,0.571808645580251,NA
Pnpo,753.341141859805,0.00387282397318448,0.126533929154105,0.0306070000281725,0.975582959551451,0.99976360228866
Mir684-2,4.56968012763874,0.385612218960752,0.923499228346621,0.417555539977148,0.676272108918349,NA
Mir682,7265.71098773868,0.0615759946707073,0.095190697604281,0.646869875107818,0.517716164192949,0.997781340337504
Mir680-2,1.30584995042404,-0.595198825189077,1.86154387210781,-0.319733976785161,0.74917000097288,NA
Zfp709,73.7645882700682,0.250670976118345,0.314328436874634,0.797481063472223,0.425171696361306,0.997781340337504
Ice2,215.508711154194,0.2502854454578,0.16410484398221,1.52515574424441,0.127220256028685,0.818033695726413
Gm9833,23.615824742362,-0.150453992681688,0.436904182135105,-0.344363818964688,0.73057269504995,NA
Eva1b,163.066570900407,-0.454130768445264,0.201259555327279,-2.25644326654095,0.0240428845706844,0.494373068045672
Smim7,2672.91451342168,0.135192256426561,0.112257624240683,1.20430355925497,0.228472271510677,0.942196491306817
Btbd11,278.727873994126,0.0677354587176623,0.158788254530234,0.426577261133411,0.669687262787169,0.997781340337504
Mcfd2,334.093314116869,0.292188608631479,0.168011266038199,1.73910128482126,0.0820169487100089,0.748451989012943
Fbxl6,340.937882872935,-0.380214484704932,0.271413939216859,-1.40086572488505,0.161254229955239,0.873246879258975
Lrriq3,3.13755553108733,-1.41278579307452,1.247481829542,-1.13251011727619,0.257420033319031,NA
Acaa2,1832.23662917941,-0.0687000541808334,0.113631265922103,-0.604587598521772,0.545453048791996,0.997781340337504
Car5b,9.29650904125345,0.895961326957142,0.786364707939725,1.13937123310704,0.254548349098208,NA
Rogdi,108.568578566444,0.303424559043687,0.236822105931179,1.28123410545071,0.200111450101721,0.902090690867568
9630028B13Rik,0.941880857776431,-1.85394722760259,2.65202414098222,-0.699068759953277,0.48450906069062,NA
Cdc42se2,4010.35138539804,0.210933375492197,0.132439190294952,1.59268095057386,0.111231783114817,0.798061612560039
Wfikkn2,60.0938590526548,0.140885689269324,0.295604234427163,0.47660240572108,0.633645270007833,0.997781340337504
Gstp2,739.42209507269,0.00182520409771837,0.137804605757692,0.0132448700657198,0.989432431637694,0.99976360228866
Gpr141,1.65663058196891,0.675679058369344,4.29309517272613,0.157387393287227,0.874939548335075,NA
Pcmtd1,795.46243462083,-0.0720219583541348,0.153001328441757,-0.470727666796379,0.637835224485567,0.997781340337504
Raver2,131.231862958525,-0.133440967070598,0.210798933133879,-0.633024869181144,0.5267174028509,0.997781340337504
Agap1,1.10133665159839,1.56161089988261,2.37928611418987,0.656335902844677,0.511608021808759,NA
B430306N03Rik,75.0187308628965,0.339546491021789,0.349292986424539,0.972096504133913,0.331002541138612,0.987296102245136
Rbsn,674.250662554985,0.0516984107310271,0.131945382141394,0.391816749415502,0.69519361836919,0.997781340337504
Antxr2,247.119818575413,-0.217556466390408,0.198813526053231,-1.0942739697306,0.2738348381297,0.971641113815759
Alg14,117.62800632138,-0.0628815762802243,0.214758329358701,-0.29280157127315,0.769673827164513,0.999204715898375
Clptm1,589.147378490659,-0.285391361661896,0.187689590909623,-1.52054975600282,0.128372863581262,0.822704402193569
Creld2,439.45905213404,-0.317676163673623,0.17184270269282,-1.84864506141695,0.064509081450133,0.703129406795716
Ncln,905.331747021204,-0.358344124372269,0.140264068305997,-2.55478205288124,0.0106254305305303,0.354996916928992
Mgl2,1.50947574375554,2.18629733378642,1.91505439447195,1.1416371984511,0.253604855173035,NA
Nop2,747.197696521511,-0.0697058986987466,0.133718508272113,-0.521288336218179,0.602165925007496,0.997781340337504
Naa25,1476.57274390162,0.14172216878357,0.0979933670725605,1.44624246535615,0.148109206815109,0.852735201137265
Ubn2,1193.70148084817,0.14866811604207,0.1218268486542,1.22032308710584,0.222342421132198,0.9341249573675
Tppp,36.9206539797973,-0.975315713870307,0.487954999749264,-1.99878208927355,0.045631936518718,0.631215309609351
Clp1,1679.05439473183,-0.0150642069053349,0.0963910935124066,-0.156282145542793,0.875810629202762,0.99976360228866
Cmtm6,2419.81095890816,0.153905034061319,0.148258925043638,1.03808275971257,0.299231527093173,0.977174125752846
Stac2,3.32099042327315,-0.911784606047569,1.29773427358558,-0.70259730717318,0.482306741138704,NA
Sord,144.198780330063,0.0759584358449787,0.205617456854004,0.369416279177658,0.711817465767452,0.997781340337504
H2ac12,24.7530669471989,-0.578364083726806,0.468569900013492,-1.23431761986878,0.217084572749639,NA
H2ac1,1.2645686501341,2.39818753988463,2.21140663182946,1.08446248888231,0.278159790129049,NA
Gm12724,1.48380717033372,-1.91393675775943,1.98279876050668,-0.965270301697362,0.334409442773687,NA
Slc25a46,457.325187617656,0.0835046811178519,0.159718207062431,0.522825059545099,0.601095999081841,0.997781340337504
Alg1,355.285777402966,-0.118139307321617,0.218384098116493,-0.540970282820675,0.588528065839002,0.997781340337504
Adamts3,5.75155314952183,1.9111981258089,1.09416386469717,1.74672020112624,0.0806858844878121,NA
Snrpf,752.77142724578,0.0674830633237239,0.15045619921127,0.448522983283423,0.653775802900529,0.997781340337504
Plekha2,2939.14226698437,-0.0838202548213533,0.146517737936341,-0.572082643384595,0.567265987190118,0.997781340337504
Gm38560,3.73021276538303,1.49364659128106,1.18703795508324,1.25829724726563,0.208284276331906,NA
Heatr3,376.301868951106,-0.136582405322675,0.178056882865872,-0.767071753275389,0.443038855167319,0.997781340337504
Ggact,192.691120495574,-0.0642943948785702,0.224826620054961,-0.285973230673719,0.77489862455319,0.999204715898375
Eif4a3,2802.69656878221,0.0355700799282369,0.113478815103961,0.31345128071394,0.753937829282818,0.998810373769939
Acot2,1420.07086274152,-0.0902883745863928,0.395172675932661,-0.228478283255035,0.819274437119617,0.99976360228866
Stx12,458.096831817305,0.242990605136102,0.137255854774215,1.77034783351006,0.0766692142378656,0.73074803138135
Phldb3,11.924130445528,0.303159813848941,0.721179556389406,0.42036662182538,0.674217647786001,NA
Lcor,871.518899928961,0.0189670329718686,0.137768284782156,0.137673434795678,0.890498515403088,0.99976360228866
Dhrs13,20.4054785353857,-0.29152401796321,0.496727298218738,-0.586889464316969,0.557277946113695,NA
Kctd2,164.904780449931,0.0480625570818842,0.22644797744785,0.212245468577668,0.831915535901357,0.99976360228866
Pif1,3.6871307678203,1.00463328322979,1.33563053497646,0.75217903224075,0.451943401251341,NA
Slc26a11,529.333725054005,-0.0181212159387082,0.184245515010811,-0.0983536339413467,0.92165149085826,0.99976360228866
Psmd11,2353.38016734786,0.0187665982442602,0.0964391608009088,0.194595204773737,0.845709857333245,0.99976360228866
Coa4,41.2120791222673,0.731612585842605,0.405809430511036,1.80284766896936,0.0714121414362782,0.719784886946607
